ID;DEPARTAMENTO;CIUDAD;LOCALIDAD;BARRIO
2562;1;1;7;103
2563;1;1;7;114
2565;1;1;7;103
2567;1;1;7;114
2570;1;1;7;103
2571;1;1;7;103
2572;1;1;7;103
2573;1;1;7;107
2576;1;1;7;103
2578;1;1;7;103
2588;1;1;7;103
2589;1;1;7;107
2606;1;1;7;103
2607;1;1;7;103
2617;1;1;7;107
2619;1;1;7;103
2620;1;1;7;107
2625;1;1;7;107
2631;1;1;7;103
2634;1;1;7;103
2639;1;1;7;103
2640;1;1;7;114
2642;1;1;7;103
2643;1;1;7;107
2644;1;1;7;114
2645;1;1;7;103
2647;1;1;7;107
2650;1;1;7;103
2657;1;1;7;107
2658;1;1;7;114
2660;1;1;7;103
2662;1;1;7;110
2666;1;1;7;107
2667;1;1;7;107
2669;1;1;7;103
2670;1;1;7;103
2673;1;1;7;103
2676;1;1;7;107
2678;1;1;7;114
2680;1;1;7;107
2681;1;1;7;103
2682;1;1;7;107
2683;1;1;7;103
2684;1;1;7;107
2687;1;1;7;107
2688;1;1;7;113
2692;1;1;7;107
2696;1;1;7;103
2697;1;1;7;103
2703;1;1;7;103
2710;1;1;7;103
2712;1;1;7;103
2715;1;1;7;103
2719;1;1;7;114
2722;1;1;7;107
2725;1;1;7;107
2727;1;1;7;107
2728;1;1;7;103
2729;1;1;7;103
2730;1;1;7;103
2732;1;1;7;107
2734;1;1;7;107
2747;1;1;7;103
2753;1;1;7;103
2765;1;1;7;114
2768;1;1;7;103
2769;1;1;7;107
2776;1;1;7;103
2777;1;1;7;103
2782;1;1;7;113
2783;1;1;7;103
2790;1;1;7;103
2791;1;1;7;113
2792;1;1;7;107
2793;1;1;7;107
2795;1;1;7;113
2796;1;1;7;103
2798;1;1;7;113
2799;1;1;7;113
2800;1;1;7;103
2802;1;1;7;114
2804;1;1;7;110
2807;1;1;7;113
2810;1;1;7;103
2816;1;1;7;103
2818;1;1;7;110
2819;1;1;7;107
2820;1;1;7;114
2823;1;1;7;107
2824;1;1;7;110
2825;1;1;7;107
2827;1;1;7;114
2830;1;1;7;114
2831;1;1;7;107
2834;1;1;7;107
2837;1;1;7;113
2840;1;1;7;107
2842;1;1;7;113
2846;1;1;7;113
2857;1;1;7;114
2861;1;1;7;114
2865;1;1;7;114
2866;1;1;7;107
2874;1;1;7;103
2875;1;1;7;107
2885;1;1;7;113
2892;1;1;7;107
2894;1;1;7;103
2897;1;1;7;103
2900;1;1;7;107
2901;1;1;7;107
2904;1;1;7;103
2912;1;1;7;103
2913;1;1;7;113
2915;1;1;7;103
2916;1;1;7;103
2921;1;1;7;103
2923;1;1;7;103
2925;1;1;7;103
2929;1;1;7;103
2935;1;1;7;113
2937;1;1;7;114
2938;1;1;7;103
2939;1;1;7;103
2940;1;1;7;103
2953;1;1;7;103
2957;1;1;7;103
2958;1;1;7;103
2964;1;1;7;107
2966;1;1;7;103
2969;1;1;7;103
2970;1;1;7;103
2981;1;1;7;103
2983;1;1;7;107
2984;1;1;7;107
2990;1;1;7;107
2991;1;1;7;103
3004;1;1;7;114
3013;1;1;7;107
3014;1;1;7;103
3016;1;1;7;114
3017;1;1;7;113
3019;1;1;7;107
3026;1;1;7;107
3028;1;1;7;107
3029;1;1;7;113
3036;1;1;7;107
3038;1;1;7;113
3040;1;1;7;107
3041;1;1;7;107
3042;1;1;7;107
3044;1;1;7;113
3046;1;1;7;107
3048;1;1;7;107
3049;1;1;7;115
3050;1;1;7;114
3051;1;1;7;107
3054;1;1;7;114
3055;1;1;7;107
3056;1;1;7;114
3058;1;1;7;107
3062;1;1;7;107
3063;1;1;7;107
3065;1;1;7;107
3066;1;1;7;107
3067;1;1;7;114
3068;1;1;7;114
3073;1;1;7;107
3074;1;1;7;107
3076;1;1;7;107
3085;1;1;7;113
3086;1;1;7;113
3087;1;1;7;114
3088;1;1;7;107
3090;1;1;7;113
3092;1;1;7;107
3095;1;1;7;113
3096;1;1;7;103
3102;1;1;7;103
3103;1;1;7;103
3105;1;1;7;103
3106;1;1;7;103
3110;1;1;7;107
3112;1;1;7;107
3113;1;1;7;103
3120;1;1;7;103
3122;1;1;7;103
3125;1;1;7;114
3127;1;1;7;114
3130;1;1;7;114
3131;1;1;7;103
3132;1;1;7;107
3134;1;1;7;103
3136;1;1;7;103
3138;1;1;7;103
3142;1;1;7;107
3152;1;1;7;103
3153;1;1;7;103
3155;1;1;7;114
3156;1;1;7;103
3158;1;1;7;107
3161;1;1;7;103
3164;1;1;7;103
3167;1;1;7;103
3169;1;1;7;103
3170;1;1;7;103
3171;1;1;7;103
3172;1;1;7;113
3173;1;1;7;103
3175;1;1;7;103
3178;1;1;7;113
3179;1;1;7;107
3181;1;1;7;103
3183;1;1;7;113
3184;1;1;7;103
3185;1;1;7;103
3186;1;1;7;107
3188;1;1;7;113
3189;1;1;7;103
3190;1;1;7;107
3191;1;1;7;103
3192;1;1;7;103
3193;1;1;7;103
3194;1;1;7;107
3196;1;1;7;103
3199;1;1;7;107
3201;1;1;7;107
3204;1;1;7;103
3205;1;1;7;103
3206;1;1;7;113
3207;1;1;7;103
3208;1;1;7;113
3209;1;1;7;113
3210;1;1;7;103
3211;1;1;7;103
3212;1;1;7;107
3214;1;1;7;107
3215;1;1;7;107
3219;1;1;7;107
3220;1;1;7;103
3221;1;1;7;103
3222;1;1;7;103
3225;1;1;7;107
3226;1;1;7;107
3227;1;1;7;103
3228;1;1;7;107
3229;1;1;7;107
3230;1;1;7;107
3231;1;1;7;103
3234;1;1;7;103
3235;1;1;7;103
3236;1;1;7;103
3237;1;1;7;113
3240;1;1;7;113
3241;1;1;7;103
3242;1;1;7;103
3244;1;1;7;103
3245;1;1;7;103
3247;1;1;7;107
3250;1;1;7;113
3251;1;1;7;103
3252;1;1;7;107
3254;1;1;7;113
3263;1;1;7;113
3265;1;1;7;103
3269;1;1;7;107
3270;1;1;7;103
3271;1;1;7;103
3272;1;1;7;107
3273;1;1;7;103
3276;1;1;7;103
3277;1;1;7;103
3278;1;1;7;115
3279;1;1;7;103
3281;1;1;7;103
3282;1;1;7;107
3283;1;1;7;103
3284;1;1;7;107
3285;1;1;7;103
3286;1;1;7;103
3287;1;1;7;107
3290;1;1;7;113
3291;1;1;7;107
3292;1;1;7;107
3293;1;1;7;113
3294;1;1;7;107
3295;1;1;7;107
3296;1;1;7;107
3298;1;1;7;107
3299;1;1;7;103
3301;1;1;7;107
3302;1;1;7;107
3303;1;1;7;107
3304;1;1;7;103
3305;1;1;7;103
3306;1;1;7;103
3312;1;1;7;103
3315;1;1;7;107
3319;1;1;7;103
3321;1;1;7;107
3322;1;1;7;113
3323;1;1;7;103
3324;1;1;7;107
3327;1;1;7;103
3328;1;1;7;107
3329;1;1;7;103
3330;1;1;7;107
3332;1;1;7;107
3333;1;1;7;103
3334;1;1;7;107
3339;1;1;7;103
3343;1;1;7;113
3347;1;1;7;113
3349;1;1;7;103
3350;1;1;7;107
3355;1;1;7;107
3358;1;1;7;103
3360;1;1;7;107
3361;1;1;7;103
3367;1;1;7;107
3369;1;1;7;107
3373;1;1;7;113
3380;1;1;7;103
3381;1;1;7;103
3382;1;1;7;103
3385;1;1;7;107
3389;1;1;7;113
3391;1;1;7;113
3392;1;1;7;107
3394;1;1;7;107
3396;1;1;7;107
3400;1;1;7;103
3403;1;1;7;107
3405;1;1;7;113
3406;1;1;7;107
3409;1;1;7;107
3411;1;1;7;107
3413;1;1;7;107
3416;1;1;7;107
3418;1;1;7;107
3419;1;1;7;107
3421;1;1;7;107
3425;1;1;7;115
3432;1;1;7;103
3435;1;1;7;113
3436;1;1;7;107
3437;1;1;7;107
3446;1;1;7;107
3451;1;1;7;113
3452;1;1;7;107
3454;1;1;7;114
3456;1;1;7;113
3460;1;1;7;113
3461;1;1;7;107
3462;1;1;7;107
3463;1;1;7;107
3464;1;1;7;107
3468;1;1;7;103
3469;1;1;7;103
3471;1;1;7;113
3473;1;1;7;103
3475;1;1;7;103
3476;1;1;7;103
3478;1;1;7;107
3479;1;1;7;103
3480;1;1;7;103
3481;1;1;7;103
3482;1;1;7;103
3484;1;1;7;103
3486;1;1;7;103
3487;1;1;7;107
3488;1;1;7;103
3489;1;1;7;107
3491;1;1;7;107
3492;1;1;7;103
3493;1;1;7;107
3494;1;1;7;107
3495;1;1;7;113
3496;1;1;7;107
3497;1;1;7;114
3500;1;1;7;105
3502;1;1;7;110
3503;1;1;7;107
3504;1;1;7;113
3505;1;1;7;113
3506;1;1;7;110
3508;1;1;7;107
3509;1;1;7;105
3510;1;1;7;110
3513;1;1;7;103
3518;1;1;7;110
3520;1;1;7;107
3521;1;1;7;113
3540;1;1;7;103
3541;1;1;7;113
3542;1;1;7;110
3545;1;1;7;110
3546;1;1;7;107
3547;1;1;7;103
3548;1;1;7;103
3555;1;1;7;108
3556;1;1;7;110
3557;1;1;7;103
3558;1;1;7;107
3559;1;1;7;107
3560;1;1;7;107
3561;1;1;7;103
3562;1;1;7;103
3563;1;1;7;110
3564;1;1;7;110
3565;1;1;7;113
3568;1;1;7;103
3569;1;1;7;103
3570;1;1;7;103
3594;1;1;7;103
3595;1;1;7;113
3597;1;1;7;113
3598;1;1;7;113
3601;1;1;7;103
3602;1;1;7;107
3603;1;1;7;103
3604;1;1;7;103
3606;1;1;7;113
3609;1;1;7;103
3610;1;1;7;110
4847;1;19;10;163
5754;1;1;7;110
5757;1;1;7;103
5759;1;1;7;103
5768;1;1;7;107
5774;1;1;7;103
5776;1;1;7;110
5782;1;1;7;107
5786;1;1;5;79
5787;1;1;7;107
5791;1;1;7;107
5792;1;1;7;103
5800;1;1;7;103
5808;1;1;7;113
5810;1;1;7;103
5812;1;1;7;115
5815;1;1;7;115
5819;1;1;7;105
5824;1;1;7;103
5827;1;1;7;103
5829;1;1;7;110
6601;1;19;10;172
6743;1;1;7;105
7579;1;1;7;107
7580;1;1;7;105
7583;1;1;7;103
7585;1;1;7;103
7591;1;1;7;110
7614;1;1;7;107
7623;1;1;7;103
7624;1;1;7;110
7638;1;1;7;107
7654;1;1;7;103
7656;1;1;7;103
7663;1;1;7;110
7665;1;1;7;103
7668;1;1;7;110
7677;1;1;7;107
7679;1;1;7;113
7683;1;1;7;103
7684;1;1;7;103
7692;1;1;7;107
7694;1;1;7;107
7697;1;1;7;110
7698;1;1;7;103
7701;1;19;10;169
7702;1;19;10;172
7703;1;19;10;172
7704;1;19;10;172
7705;1;19;10;172
7706;1;19;10;172
7707;1;19;10;179
7708;1;19;10;169
7709;1;19;10;169
7710;1;19;10;180
7711;1;19;10;169
7713;1;19;10;169
7714;1;19;10;181
7715;1;19;10;180
7716;1;19;10;165
7717;1;19;10;172
7718;1;19;10;179
7719;1;19;10;169
7720;1;19;10;179
7721;1;19;10;172
7722;1;19;10;169
7723;1;19;10;172
7724;1;19;10;172
7725;1;19;10;179
7726;1;19;10;181
7727;1;19;10;164
7728;1;19;10;159
7729;1;19;10;169
7730;1;19;10;181
7731;1;19;10;172
7732;1;19;10;165
7733;1;19;10;176
7734;1;19;10;172
7736;1;19;10;179
7737;1;19;10;165
7738;1;19;10;186
7740;1;19;10;163
7741;1;19;10;172
7742;1;19;10;165
7743;1;19;10;163
7744;1;19;10;169
7745;1;19;10;172
7746;1;19;10;165
7747;1;19;10;186
7748;1;19;10;180
7749;1;19;10;159
7750;1;19;10;185
7751;1;19;10;172
7752;1;19;10;165
7753;1;19;10;159
7754;1;19;10;159
7755;1;19;10;176
7756;1;19;10;159
7757;1;19;10;172
7758;1;19;10;181
7759;1;19;10;159
7760;1;19;10;182
7761;1;19;10;165
7762;1;19;10;169
7763;1;19;10;165
7764;1;19;10;172
7767;1;19;10;165
7768;1;19;10;172
7769;1;19;10;161
7770;1;19;10;179
7771;1;19;10;168
7772;1;19;10;172
7773;1;19;10;159
7774;1;19;10;179
7775;1;19;10;169
7776;1;19;10;164
7777;1;19;10;165
7778;1;19;10;172
7779;1;19;10;165
7780;1;19;10;172
7781;1;19;10;172
7782;1;19;10;165
7783;1;19;10;175
7784;1;19;10;180
7785;1;19;10;182
7786;1;19;10;161
7787;1;19;10;172
7788;1;19;10;187
7789;1;19;10;172
7790;1;19;10;159
7791;1;19;10;185
7792;1;19;10;181
7793;1;19;10;172
7794;1;19;10;165
7795;1;19;10;172
7796;1;19;10;172
7797;1;19;10;175
7798;1;19;10;172
7799;1;19;10;181
7800;1;19;10;169
7801;1;19;10;157
7802;1;19;10;178
7803;1;19;10;169
7804;1;19;10;166
7805;1;19;10;172
7806;1;19;10;186
7807;1;19;10;157
7808;1;19;10;172
7809;1;19;10;184
7810;1;19;10;186
7811;1;19;10;169
7812;1;19;10;170
7813;1;19;10;181
7814;1;19;10;176
7815;1;19;10;172
7816;1;19;10;159
7817;1;19;10;179
7818;1;19;10;169
7819;1;19;10;165
7820;1;19;10;165
7821;1;19;10;176
7822;1;19;10;172
7823;1;19;10;188
7824;1;19;10;184
7825;1;19;10;185
7826;1;19;10;179
7827;1;19;10;179
7828;1;19;10;163
7829;1;19;10;169
7830;1;19;10;181
7831;1;19;10;179
7832;1;19;10;163
7833;1;19;10;165
7834;1;19;10;159
7835;1;19;10;176
7836;1;19;10;160
7837;1;19;10;165
7838;1;19;10;176
7839;1;19;10;165
7840;1;19;10;171
7841;1;19;10;168
7842;1;19;10;165
7843;1;19;10;171
7844;1;19;10;163
7845;1;19;10;163
7846;1;19;10;157
7847;1;19;10;176
7848;1;19;10;164
7849;1;19;10;161
7850;1;19;10;180
7851;1;19;10;164
7852;1;19;10;164
7853;1;19;10;169
7854;1;19;10;176
7855;1;19;10;186
7856;1;19;10;165
7857;1;19;10;178
7858;1;19;10;172
7859;1;19;10;168
7860;1;19;10;176
7861;1;19;10;165
7862;1;19;10;172
7863;1;19;10;169
7864;1;19;10;165
7865;1;19;10;178
7866;1;19;10;169
7867;1;19;10;169
7868;1;19;10;186
7869;1;19;10;165
7870;1;19;10;176
7871;1;19;10;172
7872;1;19;10;164
7873;1;19;10;169
7874;1;19;10;174
7875;1;19;10;176
7876;1;19;10;179
7877;1;19;10;159
7878;1;19;10;183
7879;1;19;10;175
7880;1;19;10;185
7881;1;19;10;176
7882;1;19;10;185
7883;1;19;10;164
7884;1;19;10;176
7885;1;19;10;177
7886;1;19;10;180
7887;1;19;10;176
7888;1;19;10;187
7889;1;19;10;162
7890;1;19;10;161
7891;1;19;10;179
7892;1;19;10;181
7893;1;19;10;185
7894;1;19;10;169
7895;1;19;10;181
7896;1;19;10;159
7897;1;19;10;165
7898;1;19;10;172
7899;1;19;10;179
7900;1;19;10;180
7901;1;19;10;172
7902;1;19;10;157
7903;1;19;10;172
7904;1;19;10;180
7905;1;19;10;176
7906;1;19;10;181
7907;1;19;10;172
7908;1;19;10;169
7909;1;19;10;160
7910;1;19;10;179
7911;1;19;10;165
7912;1;19;10;181
7913;1;19;10;179
7914;1;19;10;181
7915;1;19;10;165
7916;1;19;10;178
7917;1;19;10;169
7918;1;19;10;165
7919;1;19;10;159
7920;1;19;10;161
7921;1;19;10;186
7922;1;19;10;157
7923;1;19;10;181
7924;1;19;10;180
7925;1;19;10;180
7926;1;19;10;180
7927;1;19;10;169
7928;1;19;10;172
7929;1;19;10;177
7931;1;19;10;172
7932;1;19;10;179
7933;1;19;10;157
7934;1;19;10;172
7935;1;19;10;171
7936;1;19;10;176
7937;1;19;10;165
7938;1;19;10;180
7939;1;19;10;162
7940;1;19;10;159
7941;1;19;10;186
7942;1;19;10;165
7943;1;19;10;169
7944;1;19;10;161
7945;1;19;10;180
7946;1;19;10;186
7947;1;19;10;176
7948;1;19;10;179
7949;1;19;10;169
7950;1;19;10;170
7951;1;19;10;184
7952;1;19;10;162
7953;1;19;10;181
7954;1;19;10;165
7955;1;19;10;160
7956;1;19;10;168
7957;1;19;10;172
7958;1;19;10;186
7959;1;19;10;178
7960;1;19;10;165
7961;1;19;10;181
7962;1;19;10;169
7963;1;19;10;159
7964;1;19;10;169
7965;1;19;10;160
7966;1;19;10;176
7967;1;19;10;176
7968;1;19;10;179
7969;1;19;10;162
7970;1;19;10;172
7971;1;19;10;161
7972;1;19;10;172
7973;1;19;10;168
7974;1;19;10;168
7975;1;19;10;164
7976;1;19;10;181
7977;1;19;10;163
7978;1;19;10;163
7979;1;19;10;164
7980;1;19;10;172
7981;1;19;10;179
7982;1;19;10;179
7983;1;19;10;181
7984;1;19;10;181
7985;1;19;10;168
7986;1;19;10;159
7987;1;19;10;163
7988;1;19;10;172
7989;1;19;10;180
7990;1;19;10;159
7991;1;19;10;163
7992;1;19;10;168
7993;1;19;10;159
7994;1;19;10;159
7995;1;19;10;164
7996;1;19;10;168
7997;1;19;10;172
7998;1;19;10;186
7999;1;19;10;159
8000;1;19;10;169
8001;1;19;10;163
8002;1;19;10;187
8003;1;19;10;176
8004;1;19;10;180
8005;1;19;10;175
8006;1;19;10;169
8007;1;19;10;180
8008;1;19;10;164
8009;1;19;10;180
8010;1;19;10;186
8011;1;19;10;159
8012;1;19;10;169
8013;1;19;10;159
8014;1;19;10;163
8015;1;19;10;163
8016;1;19;10;169
8018;1;19;10;162
8019;1;19;10;162
8020;1;19;10;163
8021;1;19;10;175
8022;1;19;10;187
8023;1;19;10;176
8024;1;19;10;186
8025;1;19;10;172
8026;1;19;10;165
8027;1;19;10;159
8028;1;19;10;163
8029;1;19;10;180
8030;1;19;10;168
8031;1;19;10;169
8032;1;19;10;181
8033;1;19;10;179
8034;1;19;10;170
8035;1;19;10;163
8036;1;19;10;186
8037;1;19;10;186
8038;1;19;10;165
8039;1;19;10;159
8040;1;19;10;163
8041;1;19;10;176
8042;1;19;10;175
8043;1;19;10;159
8044;1;19;10;159
8045;1;19;10;169
8046;1;19;10;165
8047;1;19;10;175
8048;1;19;10;186
8049;1;19;10;168
8050;1;19;10;182
8051;1;19;10;182
8052;1;19;10;188
8053;1;19;10;175
8054;1;19;10;186
8055;1;19;10;169
8056;1;19;10;184
8057;1;19;10;175
8058;1;19;10;172
8059;1;19;10;180
8060;1;19;10;168
8061;1;19;10;180
8062;1;19;10;162
8063;1;19;10;163
8064;1;19;10;157
8065;1;19;10;169
8066;1;19;10;186
8067;1;19;10;186
8068;1;19;10;165
8069;1;19;10;180
8070;1;19;10;161
8071;1;19;10;172
8072;1;19;10;160
8073;1;19;10;160
8074;1;19;10;185
8075;1;19;10;179
8076;1;19;10;185
8077;1;19;10;186
8078;1;19;10;159
8079;1;19;10;169
8080;1;19;10;159
8081;1;19;10;159
8082;1;19;10;184
8083;1;19;10;186
8084;1;19;10;169
8085;1;19;10;177
8086;1;19;10;165
8087;1;19;10;185
8088;1;19;10;169
8089;1;19;10;169
8090;1;19;10;182
8091;1;19;10;169
8092;1;19;10;169
8093;1;19;10;180
8094;1;19;10;181
8095;1;19;10;188
8096;1;19;10;165
8097;1;19;10;179
8098;1;19;10;165
8099;1;19;10;162
8100;1;19;10;172
8101;1;19;10;159
8102;1;19;10;169
8103;1;19;10;164
8104;1;19;10;172
8105;1;19;10;169
8106;1;19;10;172
8107;1;19;10;169
8108;1;19;10;172
8109;1;19;10;157
8110;1;19;10;165
8111;1;19;10;185
8112;1;19;10;174
8113;1;19;10;169
8114;1;19;10;172
8115;1;19;10;177
8116;1;19;10;172
8117;1;19;10;186
8118;1;19;10;176
8119;1;19;10;156
8120;1;19;10;175
8121;1;19;10;159
8122;1;19;10;180
8123;1;19;10;168
8124;1;19;10;159
8125;1;19;10;169
8126;1;19;10;169
8127;1;19;10;180
8128;1;19;10;160
8129;1;19;10;188
8130;1;19;10;165
8131;1;19;10;185
8132;1;19;10;172
8133;1;19;10;169
8134;1;19;10;185
8135;1;19;10;186
8136;1;19;10;175
8137;1;19;10;164
8138;1;19;10;169
8139;1;19;10;179
8140;1;19;10;185
8141;1;19;10;177
8142;1;19;10;161
8143;1;19;10;172
8144;1;19;10;176
8145;1;19;10;181
8146;1;19;10;169
8147;1;19;10;178
8148;1;19;10;168
8149;1;19;10;168
8150;1;19;10;177
8151;1;19;10;185
8152;1;19;10;186
8153;1;19;10;184
8154;1;19;10;184
8155;1;19;10;162
8156;1;19;10;168
8157;1;19;10;169
8158;1;19;10;157
8159;1;19;10;176
8160;1;19;10;172
8161;1;19;10;181
8162;1;19;10;165
8163;1;19;10;181
8164;1;19;10;169
8165;1;19;10;157
8166;1;19;10;179
8167;1;19;10;165
8168;1;19;10;159
8169;1;19;10;161
8170;1;19;10;171
8171;1;19;10;181
8172;1;19;10;181
8173;1;19;10;157
8174;1;19;10;157
8175;1;19;10;157
8176;1;19;10;176
8177;1;19;10;161
8178;1;19;10;184
8179;1;19;10;172
8180;1;19;10;161
8181;1;19;10;169
8182;1;19;10;187
8183;1;19;10;159
8184;1;19;10;172
8185;1;19;10;172
8186;1;19;10;179
8187;1;19;10;180
8188;1;19;10;172
8189;1;19;10;176
8190;1;19;10;172
8191;1;19;10;159
8192;1;19;10;159
8193;1;19;10;176
8194;1;19;10;180
8195;1;19;10;164
8196;1;19;10;172
8197;1;19;10;172
8198;1;19;10;165
8199;1;19;10;178
8200;1;19;10;179
8201;1;19;10;165
8202;1;19;10;159
8203;1;19;10;159
8204;1;19;10;181
8205;1;19;10;165
8206;1;19;10;186
8207;1;19;10;157
8208;1;19;10;177
8209;1;19;10;181
8210;1;19;10;181
8211;1;19;10;185
8212;1;19;10;159
8213;1;19;10;170
8214;1;19;10;161
8216;1;19;10;172
8217;1;19;10;175
8218;1;19;10;159
8219;1;19;10;176
8220;1;19;10;181
8221;1;19;10;169
8222;1;19;10;177
8223;1;19;10;159
8224;1;19;10;181
8225;1;19;10;175
8226;1;19;10;165
8227;1;19;10;186
8228;1;19;10;181
8229;1;19;10;169
8230;1;19;10;164
8231;1;19;10;172
8232;1;19;10;172
8233;1;19;10;172
8234;1;19;10;172
8235;1;19;10;181
8236;1;19;10;182
8237;1;19;10;181
8238;1;19;10;163
8239;1;19;10;179
8240;1;19;10;157
8241;1;19;10;172
8242;1;19;10;157
8243;1;19;10;165
8244;1;19;10;172
8245;1;19;10;165
8246;1;19;10;157
8247;1;19;10;169
8248;1;19;10;178
8249;1;19;10;172
8250;1;19;10;172
8251;1;19;10;169
8252;1;19;10;186
8253;1;19;10;185
8254;1;19;10;186
8255;1;19;10;186
8256;1;19;10;163
8257;1;19;10;165
8258;1;19;10;179
8259;1;19;10;169
8260;1;19;10;184
8261;1;19;10;175
8262;1;19;10;181
8264;1;19;10;169
8265;1;19;10;184
8266;1;19;10;169
8267;1;19;10;179
8268;1;19;10;176
8269;1;19;10;169
8270;1;19;10;179
8271;1;19;10;179
8272;1;19;10;169
8273;1;19;10;165
8274;1;19;10;159
8275;1;19;10;169
8276;1;19;10;181
8277;1;19;10;169
8278;1;19;10;165
8279;1;19;10;172
8280;1;19;10;165
8281;1;19;10;172
8282;1;19;10;176
8283;1;19;10;181
8284;1;19;10;165
8285;1;19;10;172
8286;1;19;10;179
8287;1;19;10;161
8288;1;19;10;165
8289;1;19;10;187
8290;1;19;10;181
8291;1;19;10;180
8292;1;19;10;183
8293;1;19;10;159
8294;1;19;10;179
8295;1;19;10;176
8296;1;19;10;179
8297;1;19;10;159
8298;1;19;10;181
8299;1;19;10;161
8300;1;19;10;181
8301;1;19;10;168
8302;1;19;10;172
8303;1;19;10;178
8304;1;19;10;163
8305;1;19;10;168
8306;1;19;10;168
8307;1;19;10;175
8308;1;19;10;157
8309;1;19;10;180
8310;1;19;10;165
8311;1;19;10;172
8312;1;19;10;165
8313;1;19;10;186
8314;1;19;10;171
8315;1;19;10;161
8316;1;19;10;157
8317;1;19;10;177
8318;1;19;10;177
8319;1;19;10;169
8320;1;19;10;159
8321;1;19;10;159
8322;1;19;10;165
8323;1;19;10;186
8324;1;19;10;179
8325;1;19;10;160
8326;1;19;10;179
8327;1;19;10;168
8328;1;19;10;169
8329;1;19;10;169
8330;1;19;10;178
8331;1;19;10;172
8332;1;19;10;163
8333;1;19;10;179
8334;1;19;10;176
8335;1;19;10;171
8336;1;19;10;184
8337;1;19;10;157
8338;1;19;10;159
8339;1;19;10;182
8340;1;19;10;163
8341;1;19;10;181
8342;1;19;10;168
8343;1;19;10;165
8344;1;19;10;165
8345;1;19;10;161
8346;1;19;10;181
8347;1;19;10;172
8348;1;19;10;176
8349;1;19;10;176
8350;1;19;10;163
8351;1;19;10;179
8352;1;19;10;165
8353;1;19;10;182
8354;1;19;10;172
8355;1;19;10;188
8356;1;19;10;181
8357;1;19;10;184
8358;1;19;10;165
8359;1;19;10;172
8360;1;19;10;159
8361;1;19;10;165
8362;1;19;10;181
8363;1;19;10;168
8364;1;19;10;176
8365;1;19;10;186
8366;1;19;10;187
8367;1;19;10;188
8368;1;19;10;188
8369;1;19;10;165
8370;1;19;10;160
8371;1;19;10;175
8372;1;19;10;159
8373;1;19;10;168
8374;1;19;10;169
8375;1;19;10;159
8376;1;19;10;180
8377;1;19;10;179
8378;1;19;10;175
8379;1;19;10;184
8380;1;19;10;164
8381;1;19;10;175
8382;1;19;10;176
8383;1;19;10;159
8384;1;19;10;186
8385;1;19;10;179
8386;1;19;10;185
8387;1;19;10;157
8388;1;19;10;179
8389;1;19;10;179
8390;1;19;10;168
8391;1;19;10;172
8392;1;19;10;188
8393;1;19;10;179
8394;1;19;10;172
8395;1;19;10;168
8396;1;19;10;172
8397;1;19;10;181
8398;1;19;10;165
8399;1;19;10;169
8400;1;19;10;179
8401;1;19;10;181
8402;1;19;10;181
8403;1;19;10;188
8404;1;19;10;169
8405;1;19;10;188
8406;1;19;10;165
8407;1;19;10;165
8408;1;19;10;162
8409;1;19;10;181
8410;1;19;10;176
8411;1;19;10;184
8412;1;19;10;176
8413;1;19;10;176
8414;1;19;10;176
8415;1;19;10;186
8416;1;19;10;177
8417;1;19;10;184
8418;1;19;10;161
8419;1;19;10;168
8420;1;19;10;181
8421;1;19;10;157
8422;1;19;10;159
8423;1;19;10;176
8424;1;19;10;169
8425;1;19;10;171
8426;1;19;10;159
8427;1;19;10;165
8428;1;19;10;187
8429;1;19;10;176
8430;1;19;10;172
8431;1;19;10;176
8432;1;19;10;179
8433;1;19;10;172
8434;1;19;10;186
8435;1;19;10;172
8436;1;19;10;186
8437;1;19;10;184
8438;1;19;10;186
8439;1;19;10;176
8440;1;19;10;161
8441;1;19;10;183
8442;1;19;10;172
8443;1;19;10;178
8444;1;19;10;182
8445;1;19;10;184
8446;1;19;10;184
8447;1;19;10;167
8448;1;19;10;169
8449;1;19;10;184
8450;1;19;10;172
8451;1;19;10;184
8453;1;19;10;178
8454;1;19;10;163
8455;1;19;10;172
8456;1;19;10;172
8457;1;19;10;164
8458;1;19;10;172
8459;1;19;10;187
8460;1;19;10;184
8461;1;19;10;172
8462;1;19;10;179
8463;1;19;10;172
8464;1;19;10;187
8465;1;19;10;180
8466;1;19;10;169
8467;1;19;10;165
8468;1;19;10;179
8469;1;19;10;157
8470;1;19;10;168
8471;1;19;10;159
8472;1;19;10;159
8473;1;19;10;181
8474;1;19;10;165
8475;1;19;10;184
8476;1;19;10;180
8477;1;19;10;184
8478;1;19;10;186
8479;1;19;10;176
8480;1;19;10;176
8481;1;19;10;181
8482;1;19;10;171
8483;1;19;10;164
8484;1;19;10;172
8485;1;19;10;182
8486;1;19;10;157
8487;1;19;10;172
8488;1;19;10;186
8489;1;19;10;171
8490;1;19;10;165
8491;1;19;10;186
8492;1;19;10;169
8493;1;19;10;159
8494;1;19;10;181
8495;1;19;10;175
8496;1;19;10;184
8497;1;19;10;169
8498;1;19;10;163
8499;1;19;10;164
8500;1;19;10;169
8501;1;19;10;184
8502;1;19;10;183
8503;1;19;10;159
8504;1;19;10;159
8505;1;19;10;172
8506;1;19;10;169
8507;1;19;10;176
8508;1;19;10;166
8509;1;19;10;168
