tid;invoicedate;invoiceduedate;subtotal;shipping;discount;tax;total;pmethod;notes;status;csd;eid;pamnt;items;taxstatus;discstatus;format_discount;refer;television;combo;term;rec;ron;multi
1807;09/01/2020;27/09/2020;61008;0;0;3992;0;EFECTIVOS ;;paid;807;8;65000;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1810;09/01/2020;27/09/2020;61008;0;0;3992;75484;EFECTIVOS ;;due;810;8;;3;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1811;09/01/2020;27/09/2020;61008;0;0;3992;77581;EFECTIVOS ;;due;811;8;;3;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1813;09/01/2020;27/09/2020;61008;0;0;3992;67097;EFECTIVOS ;;due;813;8;;3;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1814;09/01/2020;27/09/2020;61008;0;0;3992;67097;EFECTIVOS ;;due;814;8;;3;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1816;09/01/2020;27/09/2020;61008;0;0;3992;0;EFECTIVOS ;;paid;816;8;65000;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1819;09/01/2020;27/09/2020;61008;0;0;3992;62976;EFECTIVOS ;;due;819;8;2024;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1820;09/01/2020;27/09/2020;61008;0;0;3992;47667;EFECTIVOS ;;due;820;8;17333;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1825;09/01/2020;27/09/2020;61008;0;0;3992;60667;EFECTIVOS ;;due;825;8;4333;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1826;09/01/2020;27/09/2020;61008;0;0;3992;56333;EFECTIVOS ;;due;826;8;8667;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1827;09/01/2020;27/09/2020;61008;0;0;3992;56333;EFECTIVOS ;;due;827;8;8667;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1829;09/01/2020;27/09/2020;61008;0;0;3992;56333;EFECTIVOS ;;due;829;8;8667;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1830;09/01/2020;27/09/2020;61008;0;0;3992;47667;EFECTIVOS ;;due;830;8;17333;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1831;09/01/2020;27/09/2020;61008;0;0;3992;43333;EFECTIVOS ;;due;831;8;21667;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1834;09/01/2020;27/09/2020;61008;0;0;3992;36833;EFECTIVOS ;;due;834;8;28167;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1836;09/01/2020;27/09/2020;61008;0;0;3992;43333;EFECTIVOS ;;due;836;8;21667;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1837;09/01/2020;27/09/2020;61008;0;0;3992;43333;EFECTIVOS ;;due;837;8;21667;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1852;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;852;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1857;09/01/2020;27/09/2020;61008;0;0;3992;105000;EFECTIVOS ;;due;857;8;;3;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1858;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;858;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1860;09/01/2020;27/09/2020;61008;0;0;3992;25010;EFECTIVOS ;;due;860;8;39990;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1861;09/01/2020;27/09/2020;61008;0;0;3992;22667;EFECTIVOS ;;due;861;8;42333;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1863;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;863;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1867;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;867;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1876;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;876;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1877;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;877;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1882;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;882;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1885;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;885;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1887;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;887;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1890;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;890;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1893;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;893;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1901;09/01/2020;27/09/2020;61008;0;0;3992;0;EFECTIVOS ;;paid;901;8;65000;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1904;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;904;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1907;09/01/2020;27/09/2020;61008;0;0;3992;0;EFECTIVOS ;;paid;907;8;65000;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1909;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;909;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1915;09/01/2020;27/09/2020;61008;0;0;3992;128710;EFECTIVOS ;;due;915;8;;3;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1916;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;916;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1921;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;921;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1924;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;924;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1930;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;930;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1931;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;931;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1932;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;932;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1938;09/01/2020;27/09/2020;61008;0;0;3992;0;EFECTIVOS ;;paid;938;8;65000;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1941;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;941;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1951;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;951;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1960;09/01/2020;27/09/2020;61008;0;0;3992;75000;EFECTIVOS ;;due;960;8;;3;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1962;09/01/2020;27/09/2020;61008;0;0;3992;0;EFECTIVOS ;;paid;962;8;65000;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
1963;09/01/2020;27/09/2020;61008;0;0;3992;65000;EFECTIVOS ;;due;963;8;0;2;Yes;0;%;Yopal ;Television ;5Megas ;0;no;Activo;0
